S1,S2,D4,D5,D6,Hid_Ethnicity_Buckets,S12r3,VL2,NFL3,NFL4,S15r1,S15r2,S15r3,S15r4,S15r5,S15r6,S15r7,S15r8,S15r9,S15r10,S15r11,S13r1,S13r2,S13r3,S13r4,VL1r1,VL1r2,VL1r3,VL1r4,VL1r5,VL1r6,VL1r7,VL1r8,VL1r9,VL1r10,VL1r11,VL1r12,VL1r13,VL1r14,VL1r15,VL3r1,VL3r2,VL3r3,VL3r4,VL3r5,VL3r6,VL4r1,VL4r2,VL4r3,VL4r4,VL4r5,VL4r6,TEAM6r1,TEAM6r2,TEAM6r3,TEAM6r4,TEAM6r5,TEAM6r6,TEAM6r7,TEAM6r8,TEAM6r9,TEAM6r10,TEAM6r11,TEAM6r12,TEAM6r13,TEAM6r14,TEAM6r15,TEAM6r16,TEAM6r17,TEAM6r18,TEAM6r19,TEAM6r20,TEAM6r21,TEAM6r22,TEAM6r23,TEAM6r24,TEAM6r25,TEAM6r26,TEAM6r27,TEAM6r28,TEAM6r29,TEAM6r30,TEAM6r31,TEAM6r32,NFL1r1,NFL1r2,NFL1r3,NFL1r4,NFL2r1,NFL2r2,NFL2r3,NFL2r4,NFL2r5,Fan_magnitude,TEAM6_sum
1,48,6,1,4,1,18,4.0,3.0,1.0,4.0,0.0,0.0,0.0,4.0,6.0,6.0,4.0,0.0,5.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,12.041594578792296,7
1,33,5,1,6,1,10,6.0,1.0,4.0,6.0,6.0,4.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,3.0,3.0,2.0,3.0,3.0,11.704699910719626,11
1,38,3,1,6,1,24,6.0,5.0,2.0,6.0,4.0,6.0,3.0,6.0,4.0,5.0,0.0,4.0,0.0,6.0,20.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,3,0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,15.033296378372908,9
1,59,5,1,5,1,9,1.0,1.0,1.0,5.0,5.0,6.0,5.0,5.0,4.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.96148139681572,7
1,46,3,1,5,3,6,6.0,3.0,2.0,5.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,4.0,6.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,2,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,3.0,13.601470508735444,9
1,35,3,1,5,1,5,6.0,4.0,3.0,5.0,4.0,4.0,4.0,6.0,3.0,0.0,0.0,6.0,5.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13.711309200802088,18
1,55,4,1,4,1,25,5.0,4.0,5.0,6.0,4.0,6.0,6.0,6.0,6.0,0.0,0.0,5.0,0.0,0.0,22.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,14.866068747318506,20
1,37,2,1,4,2,6,5.0,2.0,1.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,3.0,11.532562594670797,6
1,28,1,1,2,1,4,6.0,2.0,4.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4,4,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,12.0,20
1,37,7,2,5,1,4,1.0,1.0,1.0,4.0,3.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,3.0,3.0,6.855654600401044,7
1,41,3,1,6,3,5,3.0,1.0,2.0,4.0,2.0,5.0,5.0,5.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,4.0,3.0,12.041594578792296,9
1,70,3,5,2,1,5,1.0,1.0,1.0,6.0,4.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,9.848857801796104,4
1,47,2,3,2,1,2,6.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,16
1,43,6,1,6,3,5,5.0,3.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,2,0,2,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,14.866068747318506,10
1,25,2,2,5,3,9,3.0,2.0,2.0,6.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1.0,3.0,8.888194417315589,18
1,47,6,1,5,2,10,6.0,5.0,2.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,2,0,0,0,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,4.0,13.416407864998739,12
1,51,6,1,6,1,5,5.0,2.0,2.0,6.0,3.0,6.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,12.288205727444508,16
1,34,2,1,2,3,2,4.0,3.0,1.0,5.0,0.0,2.0,3.0,6.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,1.0,4.0,9.9498743710662,12
1,29,2,1,5,2,5,4.0,1.0,2.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,11.357816691600547,17
1,45,4,1,6,1,4,4.0,1.0,3.0,6.0,0.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0,0,0,0,0,4,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,2.0,1.0,11.532562594670797,14
1,63,5,1,5,1,5,5.0,1.0,1.0,5.0,4.0,4.0,4.0,5.0,4.0,0.0,0.0,5.0,6.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,4,0,0,0,2,0,0,0,0,3,0,0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,14.142135623730951,14
1,64,4,3,5,1,6,4.0,3.0,1.0,5.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,0,0,2,0,3,0,0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,7.54983443527075,13
1,65,4,1,5,1,4,2.0,1.0,1.0,5.0,4.0,4.0,4.0,6.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,11.357816691600547,6
1,51,4,1,6,1,4,6.0,3.0,2.0,6.0,3.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.045361017187261,19
1,33,5,1,5,1,5,6.0,5.0,5.0,6.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,3.0,3.0,8.366600265340756,13
1,61,6,1,3,1,2,3.0,1.0,1.0,4.0,0.0,6.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,0,0,0,0,0,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,4.0,10.63014581273465,10
1,54,2,1,4,1,10,2.0,1.0,1.0,5.0,5.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,3.0,11.090536506409418,6
1,43,5,1,6,1,2,6.0,5.0,2.0,4.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,3.0,9.746794344808963,2
1,31,3,1,2,1,30,6.0,5.0,2.0,4.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,5.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9.848857801796104,20
1,64,3,1,5,1,2,1.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,0,0,0,0,2,0.0,0.0,0.0,1.0,4.0,3.0,3.0,3.0,4.0,8.246211251235321,11
1,66,2,5,5,1,3,1.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,5.656854249492381,8
1,51,4,1,4,1,16,6.0,3.0,1.0,5.0,0.0,6.0,5.0,4.0,6.0,4.0,4.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,13.038404810405298,12
1,39,7,1,6,1,4,3.0,2.0,1.0,3.0,2.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0,0,0,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,9.0,8
1,46,5,1,6,2,10,4.0,3.0,1.0,6.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,10.535653752852738,19
1,56,2,1,3,1,9,4.0,1.0,1.0,5.0,5.0,4.0,4.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,3.0,11.575836902790225,10
1,37,5,1,5,1,10,6.0,4.0,4.0,6.0,0.0,6.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,12.569805089976535,13
1,45,5,1,5,1,8,4.0,3.0,2.0,5.0,4.0,6.0,3.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,12.12435565298214,14
1,63,3,5,3,1,8,1.0,1.0,1.0,5.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,4,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,8.12403840463596,12
1,59,6,1,5,1,10,6.0,4.0,3.0,6.0,5.0,6.0,5.0,6.0,6.0,0.0,0.0,6.0,5.0,0.0,6.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,15.968719422671311,17
1,22,4,2,4,1,2,4.0,1.0,1.0,4.0,4.0,4.0,0.0,4.0,5.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,9.899494936611665,4
1,50,6,1,5,3,15,5.0,1.0,4.0,6.0,4.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,13.527749258468683,20
1,74,4,5,6,1,7,2.0,1.0,1.0,4.0,0.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,10.099504938362077,13
1,73,2,5,5,1,10,3.0,1.0,1.0,6.0,4.0,6.0,5.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,13.19090595827292,14
1,49,5,1,6,1,8,4.0,2.0,3.0,5.0,3.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0,0,2,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,9.539392014169456,12
